0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,config,run
22000,24500,25600,29100,29500,30200,31300,31300,32000,32000,33100,35700,35700,39300,39300,39300,39300,39400,40000,40100,42000,42000,42000,42000,42000,43600,44100,45600,45600,45600,45600,45600,45800,47700,47700,47700,47700,47900,48000,48000,48000,48000,48000,48000,48000,48000,50000,50000,50000,50000,50000,50000,50000,50000,51400,51400,51400,51400,51500,51500,51500,51600,51600,51600,51600,51600,51600,51600,52500,52500,52500,52500,52500,52500,52500,52500,52600,52600,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55700,55700,56000,56000,56000,56000,56000,56000,56000,56000,56000,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,60200,60200,60200,60200,60200,60200,60200,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,4
22700,23500,24200,26000,26000,29000,29000,29900,29900,34800,34800,34800,34800,36800,36800,36800,37000,37000,37000,37000,38100,38100,38100,38100,39000,39000,39000,39000,39100,39600,41100,41100,41100,41100,41100,41100,41100,41100,41300,41300,41300,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43800,43800,43800,43800,43800,43800,44000,44000,44000,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44600,44600,44600,44600,44600,44700,44700,44700,44700,44700,44700,44700,44800,44800,45500,45500,45500,45500,45500,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,47600,47600,47600,50200,50200,50200,50200,50200,50200,50200,50200,50200,50400,50400,50400,50400,50400,52500,52500,53800,53800,53800,53800,53900,53900,53900,53900,53900,53900,53900,54600,54600,55200,55200,56200,56200,56200,56200,57900,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,5
22900,22900,26400,27700,30700,30700,30700,33200,33200,33200,33800,33800,33800,33800,34900,34900,35900,35900,35900,36700,37100,37100,37100,37100,37100,38400,38800,40900,40900,40900,40900,41100,41100,42800,42900,42900,42900,42900,42900,42900,42900,42900,44800,44800,44800,44800,44800,44800,44800,44800,46700,46700,46700,46700,46700,46700,46700,46700,46700,46700,48600,48600,48600,49500,49500,49500,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49600,49700,50300,50300,50400,50400,51000,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,55200,55200,55400,55400,55400,55400,55400,55400,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,56600,56600,56600,56600,56600,57000,57000,57000,57000,57100,57100,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,6
21900,26600,28300,28300,28300,28300,29900,31100,31100,32700,35000,36400,36400,36400,36400,36400,36400,36400,38100,38100,40000,40000,40000,40000,40000,42500,42500,42500,43400,43400,47500,47500,47500,47500,47500,47500,48100,49700,49700,49700,49700,49700,49700,49700,51300,51300,51300,51300,51300,51300,51300,51300,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,55300,55300,55300,55700,55700,55700,55700,55800,55800,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,58800,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60900,60900,60900,61900,61900,61900,61900,61900,61900,61900,61900,61900,61900,61900,61900,61900,61900,61900,61900,61900,61900,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,7
26400,26400,27500,27500,29300,29300,29300,30900,31900,31900,32900,36200,36200,36200,36200,36600,36600,36600,36600,36600,37100,37100,37900,37900,42000,42000,42000,42400,42400,46500,46500,46500,46500,48100,48100,48100,48100,48100,48200,48200,48900,50000,50000,50000,50000,50000,50000,50000,50400,50400,50400,50400,50400,50400,51200,51200,51200,51200,51200,51200,51200,51200,51900,52300,52300,52300,52300,52300,52900,52900,52900,52900,52900,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,56100,56100,56100,56100,56100,56100,56100,56100,56100,56200,56200,56200,56200,56300,56300,56300,56300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59800,59800,59800,59800,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,8
23000,28500,28500,28500,28500,28500,30300,30300,30300,30300,31000,32600,32600,33000,36200,36800,38000,38000,39100,39100,39500,39500,39600,39600,42300,42300,42300,42300,42300,42300,42300,42300,42700,42700,42700,43700,43700,43700,43700,45100,46000,46000,46000,46000,46000,46000,46000,46300,46500,47900,47900,47900,47900,48900,48900,49800,49800,49800,49800,49800,52800,52800,53000,53000,53000,53000,53800,53800,53800,54000,54000,54000,54000,54000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58500,58500,58500,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,58600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,9
20700,25400,25400,25400,26500,26500,26800,26800,29000,29000,30100,30800,30800,35100,37000,37000,37000,37700,38000,38000,42700,43900,44500,44500,44500,44500,44500,46000,46000,46000,46400,47400,47400,47400,47400,47400,47400,48200,48200,48200,48200,49300,49300,50200,50200,50200,50200,50200,50200,50200,50200,52100,52100,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,52300,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,55600,55600,55600,55600,55600,55600,55600,55600,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,57400,57400,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,59400,61300,61300,61300,61300,61300,61300,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,10
26600,26600,26600,26600,27700,27700,28900,28900,28900,30500,30500,30500,31900,31900,38300,38300,38300,41400,42100,42100,42100,42100,43400,45700,45800,45800,45900,47800,47800,47800,49600,50100,50100,50300,50700,50700,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,52100,54000,54000,54000,54200,54200,54200,54200,56300,56300,56300,56300,56300,56300,56300,56300,56300,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,57000,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,60000,60000,60000,60000,60000,60000,60100,60100,60100,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62100,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,11
27400,27400,27400,29600,29600,29600,29600,30300,30300,33200,33300,34300,34300,35500,36300,36300,36300,37200,37200,37300,37800,39300,39300,39300,39300,39300,39300,40000,42000,42000,42000,42000,43300,43300,43300,43300,43300,43600,43600,43700,43700,44000,44000,44000,44000,44100,44100,44100,44100,44900,44900,44900,44900,44900,46100,46100,46100,46100,46100,46500,46500,46500,46500,46500,46500,46500,47700,47700,47700,47700,47700,47700,48000,48000,48000,48000,49000,49000,49000,50100,50100,50100,50100,50100,50500,50500,52100,52100,52100,55800,55800,55800,56200,56200,56200,56200,56200,56200,56200,56200,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,12
26500,26500,26900,30100,30100,30600,30600,30600,30600,30600,36100,36100,36300,37000,37000,37000,37300,37800,39400,41500,41500,41500,41500,43500,43500,43800,43800,43800,43800,44400,44400,44400,44800,44800,44800,45700,45700,45700,48100,48100,48100,48100,48400,49400,49400,49400,49400,49400,49400,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50700,50700,50700,50700,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51500,51500,51500,51500,51500,51500,51500,51500,51500,51700,51700,51700,51700,51700,51700,51700,51700,51700,52900,52900,53500,53500,53500,53500,53500,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,57800,57800,57800,57800,57800,57800,57800,57800,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,59300,59300,59300,59300,59300,59300,59300,59300,59300,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,13
27600,27600,29100,29100,29100,29100,29600,29600,29600,29600,30000,30900,31300,31500,31600,32800,32800,32800,32800,32900,33800,34400,35200,37500,37500,37500,38900,39900,39900,39900,41600,41700,41700,41700,43600,43600,43600,43600,45300,45300,45300,46400,46400,46400,46400,47300,47300,47800,48500,48500,48500,48500,49000,49900,49900,49900,49900,49900,49900,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51400,51800,51800,51800,51800,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,56200,56200,56200,56200,56200,56200,56200,56200,56200,56200,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58100,58100,59500,59500,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,61100,61100,61100,61100,61100,63200,63200,63200,63300,63300,63300,65300,65300,65300,65300,66400,66400,66400,66400,66400,66400,67000,67000,67000,67000,67000,67100,67100,67100,67100,67100,67900,67900,67900,67900,67900,67900,68000,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,68600,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,14
22600,22900,24000,24000,24000,26000,26000,27300,27400,28500,32200,32200,32200,32200,32200,36700,36700,37700,37700,37700,37700,37700,37700,38900,42300,42300,42300,42300,42300,45600,47700,47700,47700,47700,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50400,50400,50400,52300,52300,52300,52500,54300,54300,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,54600,55100,55100,55100,55100,55100,55100,55100,55100,55300,55300,57000,57000,57000,57000,57000,57000,57000,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58400,58400,58400,58400,58500,58500,58500,59400,59400,59400,59400,59600,59600,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,15
24300,24900,26300,29000,29000,30200,30300,30300,31900,31900,32400,33000,33700,33700,34100,36000,36200,38300,38300,38500,39000,39000,39000,39800,41800,41800,43800,44500,44500,44500,44500,44500,45100,45100,46900,46900,46900,46900,48300,48300,48400,48400,50200,50200,50200,50200,51700,51700,51700,51700,51700,52300,52300,52300,53600,53600,53600,53600,55500,55500,58200,58200,58200,58200,58200,58200,58200,58200,58400,58400,58700,58700,58700,58700,58700,58700,58700,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62200,62200,64900,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65100,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,16
26000,27300,27500,27500,27500,27700,31200,31200,33700,34500,34500,34500,36700,36700,36700,36700,37500,37500,38300,38300,38300,39000,39100,41100,41100,41900,41900,41900,41900,42000,42000,43100,43100,44400,44400,44400,44400,45100,45100,45100,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47200,47400,47400,49100,49100,49100,49100,49100,49100,49100,49100,50100,50100,50100,50100,50500,50500,51700,51700,51700,53700,53700,53700,53700,53700,53700,53700,53700,53700,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54300,54700,54700,54700,54700,54800,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,17
24600,25500,25500,28100,28100,31200,31200,31200,31200,32400,32400,32400,32400,33600,36700,36700,37300,38600,38600,38600,40500,41100,42600,42600,43600,43600,43600,43600,43900,44000,47500,47500,47500,47500,47500,47500,47500,47600,47600,47600,47600,47600,47800,48800,48800,48800,48800,48800,50900,50900,50900,50900,50900,50900,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,55100,55100,55100,55800,55800,55800,55800,56000,56000,56000,57200,57200,57200,57200,57200,57800,57800,57800,57800,57800,58100,58100,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,61600,61600,61600,61600,61600,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63700,63700,63700,63700,63700,63700,63700,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,18
24200,24200,25300,25800,25800,26700,27600,28300,30400,31200,32700,32700,35800,35800,35800,35800,35800,36600,36600,37000,38000,38600,39800,40600,40600,42100,42100,42100,42100,42100,42100,43900,44800,44800,46800,46800,47500,47500,47500,47500,47500,47500,47600,47600,47600,47700,47700,47700,49700,49700,49700,49700,49700,50400,50400,50800,50800,50800,50800,50800,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,53200,53200,54200,54200,54200,54200,54200,54200,54200,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,57200,58100,58100,58100,58100,58100,58300,58300,59000,59000,59000,59000,59000,60100,60100,60100,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61700,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,19
23400,26900,26900,26900,29300,29300,29300,29300,34600,34900,34900,34900,36700,36700,37800,37800,37800,39000,39900,39900,42400,44500,45200,45200,47300,47300,47300,47300,47300,47300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,52200,52200,52200,52300,52300,52800,52800,53200,53300,53300,53300,53300,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,54800,54800,54800,54900,54900,54900,54900,56200,56200,56200,56200,56200,57500,57500,57600,57600,57600,57600,57600,57600,57600,57600,57600,57600,57700,57700,57700,58200,58200,58200,58200,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,63400,63400,63400,63400,63400,63400,63400,63400,64800,64800,64800,64800,64800,64800,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65600,65600,65600,65600,65600,65600,65600,65600,65600,65800,65800,65800,65800,65800,66100,66100,67000,67000,67000,67000,67000,67000,67000,67000,67000,67600,67600,67900,67900,67900,67900,67900,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,20
25100,25100,25100,25600,27200,27200,29200,29200,30800,30800,30900,32300,36100,37600,37600,37600,37600,37600,39300,39900,41300,41300,41300,41900,43400,43400,45500,45500,45500,45700,45900,46900,46900,46900,48500,48500,48500,49900,49900,49900,51300,53200,53200,53200,54500,56500,56500,56500,56500,56500,56500,56600,56600,56600,56600,56600,56600,56600,56600,56600,56900,56900,56900,56900,57100,57400,57400,57400,57400,57400,57400,57400,57400,57400,57800,57800,57800,57800,57800,57800,57800,59400,59400,59400,59400,59400,59400,60800,60800,60800,60800,60800,60800,60800,60800,60800,60800,60800,60800,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,63600,63600,63600,63600,63600,63600,63600,63600,63600,63600,63600,63600,63600,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65600,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,65900,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,21
21800,25900,25900,26000,26000,26000,27400,27400,27400,27500,27500,27500,28600,28600,29200,29800,32200,32200,33100,33200,33200,34500,34500,35500,37900,37900,39500,39500,39500,39500,40900,40900,41100,41100,41400,41400,41400,42700,42700,42700,43400,43400,43400,43400,43400,43600,43600,44800,44800,44900,45600,45600,45600,47300,47300,47300,47300,49100,49100,49100,49100,49100,49300,50400,50400,50400,50400,50400,50400,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,50600,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51300,51400,51400,52100,52100,52100,52100,52100,52100,52100,52200,52200,52200,52200,52200,52200,52200,52200,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52400,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,52500,53000,53000,53000,54300,54300,54300,54300,54300,54300,54300,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,55600,56100,56100,56100,56100,56400,56400,56400,56400,56400,56400,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,22
24900,25200,25200,26700,26700,26700,28000,28600,28600,32100,32700,33600,33600,34200,38700,38700,38700,39500,39500,39500,43200,43400,44600,44900,44900,44900,44900,46900,46900,46900,50000,50000,50900,51300,51300,52400,53700,55200,55200,56500,56500,56500,56500,56500,56500,56500,57200,57200,57200,57200,57200,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58500,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,58900,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,23
22700,24900,24900,24900,24900,26500,26900,26900,28800,28900,30700,30700,30700,30700,30700,36800,36800,37000,37000,37000,37000,37000,37000,37000,38500,38500,39300,39500,39500,39500,40100,40100,41300,41300,41300,41300,41300,41300,41300,41300,41300,42600,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,43000,43000,43000,43000,43400,43400,43400,43600,43600,43600,44300,45100,46300,46300,46400,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,49800,49800,49800,49800,49800,49800,49800,49800,50700,50700,50700,50700,50700,50700,50700,50700,50700,51000,51500,51500,51500,51500,51500,51800,51800,51800,51800,51800,51800,52200,52200,52200,52200,52300,52400,52400,52400,52400,52400,52500,52500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53500,53600,53600,53600,53600,53600,53600,53600,53600,53600,53600,53900,53900,53900,53900,53900,53900,53900,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,60300,61500,61500,61500,61500,61500,61500,61500,61500,61500,61800,61800,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,24
