0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,config,run
27300,27300,27300,30800,30800,30800,33400,33700,33700,34000,36000,36300,36300,38400,38400,39700,39800,39800,40100,40500,40500,42900,42900,42900,42900,44600,44600,44600,44600,44600,44600,44600,44600,44600,44600,45500,45500,45500,45500,45500,45600,45600,45600,46500,46500,46500,46500,46500,46500,46500,46500,46500,46500,47400,47400,47400,47400,47400,49100,49100,49100,50500,50500,50500,50500,50500,50500,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,53300,53300,53300,53300,53300,53300,53500,53500,53500,53500,53500,55300,55300,55300,55300,55300,55500,55500,55600,55600,55600,55600,55600,56600,56600,56600,56600,56600,56600,56600,57500,57500,57500,57500,57500,57900,57900,57900,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60200,60500,60500,60500,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,cycle_crossover_xo0.9_inversion_mutation_mut0.2_elitism=True,28
25600,25600,27700,27700,27700,30400,30400,30500,30500,32700,32700,32700,33700,35700,35700,37800,37800,37800,37800,38100,38100,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44800,44800,44800,45300,45300,45800,47900,47900,47900,47900,48900,48900,48900,48900,48900,48900,48900,49000,49200,49200,49300,49300,49600,49600,49600,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,49700,50500,52100,52100,52100,56100,56100,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,58300,cycle_crossover_xo0.9_inversion_mutation_mut0.2_elitism=True,29
22800,23800,24800,30800,30800,33900,33900,33900,34100,36300,37600,39200,39200,39200,39200,39700,39700,42000,42000,42000,43000,43500,43900,45000,45800,45800,47400,47400,47500,47500,48700,48700,48700,48700,48700,48700,50600,50600,50600,50800,51700,51700,53200,53200,54100,54100,54100,54100,54100,54100,54100,54100,54100,54700,54700,54700,54700,55000,55500,55500,55500,55500,55500,55500,56400,56400,56400,56400,56400,56400,56400,56400,57400,57400,57400,57400,57400,57400,57400,57600,57600,57600,57600,57600,57600,57600,57600,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,58400,60300,60300,60300,60400,60400,60400,60400,60400,60400,60400,60400,60400,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,63200,63200,63200,63200,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,64600,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,0
27200,27200,27800,29800,29800,29800,31200,31200,33100,33100,38000,38000,38000,38200,39500,39500,39500,40600,40600,42300,42300,42300,42300,42300,42300,42300,42300,42300,42400,42400,42600,42700,42700,44200,44200,44200,44600,47500,47500,47500,47500,49700,49700,49700,49700,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,52800,53000,53000,53000,53000,53000,53000,53000,53000,53000,53000,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,54800,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55600,55600,55600,55600,55600,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,55700,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,1
22500,25300,27200,27200,27200,29300,29300,29300,30700,30700,32400,32400,32400,36100,36100,42200,45400,45400,45400,45600,45600,45600,45600,45600,45600,45600,46200,46200,46200,46200,46800,46800,46800,46800,46800,46800,46800,46800,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47800,47800,47800,47800,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,50700,52000,52000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54700,54900,55200,55200,55200,55200,55200,55300,55300,55300,55400,55400,56100,56100,56200,56200,56200,56200,56300,56400,56400,56400,56400,56400,56700,56800,56800,56800,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,2
22800,24500,25600,26700,28900,28900,30600,32200,32200,35000,35000,35000,35700,38200,38200,39000,39900,39900,39900,39900,40000,40000,40800,40800,41000,41300,41300,42200,42300,42300,42800,44100,44100,46800,46800,46800,46800,47400,47400,48100,48100,48100,48100,48500,48500,48500,48500,48500,48500,49600,49600,49600,49600,49600,49700,49900,49900,49900,49900,49900,49900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,53000,53000,53000,53000,53000,53000,53000,53000,53000,55100,55100,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,55900,56100,56100,56100,56100,58600,58600,58600,58600,58900,58900,58900,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59200,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59600,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,61000,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,3
22600,24400,27000,28100,28100,28100,28100,31700,33100,33100,33100,34700,38200,38200,38600,38600,39400,39400,40400,40400,40400,40400,41100,41100,42700,42700,42700,42700,46400,46400,47700,47700,47800,47800,49700,49700,49700,50000,50000,50000,50000,50000,50000,51600,52200,52200,52200,52200,53100,53100,53100,53100,53100,53100,54100,54100,54100,55300,55300,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,55400,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56000,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,56700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,57700,58900,59600,59600,59600,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,4
22400,22600,28500,28500,28500,31600,31600,31600,35000,35000,35000,36500,37300,38000,38000,38400,40600,40600,40600,41100,41100,41500,41500,41700,42600,42600,43100,43100,43100,43900,43900,44100,44100,44100,45800,46100,46100,46100,48000,48000,48000,48000,48100,48100,48400,48400,48400,50200,50500,50500,50500,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51900,51900,51900,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52100,52100,52100,52100,52300,52300,52300,52800,52800,53000,53000,53000,54300,54300,54300,54300,54300,54300,54300,54300,54300,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55800,55900,55900,55900,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,5
26700,27000,30000,32300,32300,34200,34600,34600,36600,39200,39200,39200,39200,39200,40000,40000,40000,40900,40900,41100,41900,41900,43700,44500,45300,45300,45300,45300,45300,45300,45300,45400,48100,48100,48800,48800,49400,49400,49400,50400,50400,50400,51000,51000,51000,51700,51700,51700,51800,53700,53700,53700,53700,53700,53800,53800,55700,55700,55700,55900,55900,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,59000,59000,59000,59000,59000,59000,60200,60200,60200,60200,60200,60800,60800,60800,60800,60800,60800,60800,60800,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,60900,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61100,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61200,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61600,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,61800,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,6
21800,21800,24900,25000,26500,28400,30000,30000,32000,33300,33800,37100,37100,37600,38800,39500,40400,40700,40700,40700,42600,42600,42600,45200,45200,45200,45200,45600,45600,45600,45600,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47300,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47700,47900,47900,47900,47900,47900,48700,48700,48700,48700,48700,48700,48700,48700,48700,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,50800,51200,51200,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,7
25000,25000,26900,26900,29800,29800,30000,33100,33100,33100,35900,35900,37100,37100,37100,38500,38500,39600,39600,40700,40700,43800,43800,43800,44200,44200,44200,44300,46700,46800,47300,47300,47300,47900,47900,47900,48200,48200,48500,48800,49400,49400,49400,49400,49600,49600,49600,49600,49600,49600,49600,49700,49700,49700,49700,49700,49900,49900,49900,49900,49900,49900,50200,50200,50200,50200,50200,50300,50900,50900,50900,50900,51600,51600,51800,52200,52400,52400,53100,53100,53100,53100,53100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,55600,55600,55600,55600,58400,58400,58400,58400,58400,58600,58600,58600,58600,58600,58600,58600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,60600,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62000,62900,62900,62900,62900,62900,62900,64200,64200,64200,64200,64200,64200,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,8
22700,23700,24900,25000,26400,27500,31300,31300,31300,31900,31900,34100,34100,35300,35300,35900,35900,38200,38200,38500,41400,41400,41400,41400,41800,44700,44700,44700,44700,44700,44700,45000,45000,45000,47300,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,50100,50100,50100,50100,50100,50100,50100,50100,51300,54600,54900,54900,54900,54900,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55000,55100,55100,55100,56000,56000,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,57900,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,9
22300,23800,24900,24900,26200,26500,26500,26600,27400,27400,28500,29900,29900,29900,33600,33700,33800,35100,35100,38200,38200,39700,39700,39700,39700,40000,40000,40000,42300,42300,42300,42300,42300,42700,42700,42700,42700,42700,43000,43000,44600,44600,44600,44600,44600,44600,45700,45700,45700,45700,45700,45700,45700,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,47400,48600,48600,48600,48600,48600,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48700,48900,48900,48900,48900,48900,49000,49000,49000,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,50900,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,54900,55400,55400,55400,55400,55400,56900,56900,56900,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,10
22400,24100,24100,28700,28700,28700,28700,30900,31400,31900,34000,35000,36100,36100,38000,38600,39100,41800,42100,42100,45600,45600,45600,45600,45600,45600,45600,45600,46400,46400,46400,46600,46600,46600,46600,46700,46700,46700,46700,46700,46700,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,48100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50100,50600,50600,53000,53000,53000,53000,53300,53300,53300,53300,55200,55200,55200,55200,55200,55200,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,55300,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,56400,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,11
22300,24500,25800,25800,30300,30800,30800,32400,33400,34500,35400,35700,35700,39600,39600,40300,40300,40800,40800,41500,42300,43000,43000,43300,43300,44400,44500,45500,45500,45500,45500,45500,46100,46100,46800,46800,47500,47500,47500,47500,47500,47500,47500,47500,47600,47600,47600,50300,50300,52700,52700,52700,52700,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54200,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54400,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54600,54600,54600,54600,54600,54600,55000,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58200,58400,58400,58800,58800,58800,58800,58800,58800,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,59000,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,12
22300,24500,26200,28400,30500,30500,31900,32600,35300,37300,38500,38600,38800,38800,38800,38800,39200,41500,41500,41500,41500,41500,42200,42200,42200,42200,42200,42200,42200,42200,42500,42500,42700,44300,44300,45100,45300,45300,45800,45800,46500,47500,47500,47800,48100,48700,48700,48700,48700,49400,49400,49400,49900,49900,49900,49900,49900,49900,49900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,51900,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,56300,56300,56600,56600,56600,56600,56600,56600,56600,56600,56600,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,56900,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,57500,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,60800,60800,60800,60800,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,13
25000,25000,25000,25000,25000,25000,27600,27600,28900,29300,30300,30300,30300,31900,33100,33100,33700,33700,36300,36300,36300,36300,37200,40600,40600,40600,40600,40600,42600,42800,43700,44600,44800,44800,44800,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,46300,46300,46300,47400,47500,47500,49600,49600,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52300,52300,52300,52300,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52700,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,53100,53100,53100,53400,53400,53400,53400,53400,53600,53600,53600,53600,53600,54900,54900,54900,54900,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,56300,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,14
21600,23000,25000,25700,28800,30000,30400,32800,32800,32800,34400,34400,34400,34400,34400,34500,35000,35000,35000,35000,35000,36000,39600,39600,40600,40600,40700,41700,42700,42700,42700,42700,42700,42700,42700,42700,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,43800,43800,43800,43900,44200,44200,44200,44200,44200,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,44900,45500,45600,45600,45600,45600,45600,45600,45800,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,46900,47200,47200,47200,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,48800,48800,48800,48800,49000,49000,49300,49300,49300,49500,49500,49500,49500,51800,51800,51800,51800,52200,52200,52200,52200,53800,53800,53800,53800,53800,53800,53800,54000,54000,54000,56300,56300,56300,56300,59400,59400,59400,59400,59500,59500,59500,59500,59500,59500,59500,59500,59500,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,15
24800,25800,28600,29000,29000,29000,29000,30300,30500,32900,32900,32900,33000,33500,37100,37100,37100,37100,37100,37200,37200,37400,37400,37400,39700,39700,39700,39700,39700,40400,40700,40700,40700,40800,40800,41600,41600,41600,41700,41700,41700,41700,41700,41700,42900,42900,43700,43700,43700,43700,44200,44700,46500,46500,46500,46800,46800,46800,46800,46800,46800,48700,48700,48700,48700,48700,48700,48700,48700,48700,50600,50600,50600,50600,50600,50600,50600,51100,51100,51100,52800,52800,52800,52900,53000,54100,55000,55000,55000,55000,55000,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,56100,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59700,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,59900,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,16
25500,25500,26400,26400,26400,26400,30700,30700,33900,33900,35500,35500,36100,36800,36800,39100,39100,39100,39100,39500,39500,39500,39600,39600,40300,40300,40300,40800,40900,40900,41600,42000,42700,43000,43000,43000,44100,44100,44800,44800,44800,44800,44800,44800,44800,45400,45400,45400,45400,46500,46500,46500,46500,46500,46500,46500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48600,48600,48600,48600,49000,49000,50000,50000,50000,50000,50000,50500,50500,51300,51300,51300,51300,51300,51300,51400,51400,52900,52900,52900,53200,53200,53200,53200,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,53900,54700,54700,54700,54700,54700,55900,55900,55900,55900,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56600,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,56800,57000,57000,57000,57000,57000,57000,57000,57000,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,57400,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,17
23900,27200,30400,30400,31100,36000,36000,37900,40200,42400,42400,42400,44300,45800,45800,45800,48000,48000,50900,51300,52300,52300,52300,52300,52300,52300,52300,52300,52300,53700,53700,53800,53800,53800,55200,55200,55200,55200,55300,55300,55300,55300,55300,55300,55400,57300,59300,59300,59300,59400,60400,60400,60400,60400,60400,60400,60400,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,63100,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,65200,67600,67600,67600,67600,67600,67600,67600,67600,67600,67800,67800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69800,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,69900,cycle_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,18
