0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,config,run
22500,25400,25400,25500,25500,26100,26100,26100,26500,29000,29000,30400,30400,30500,30500,30500,30500,30700,30700,34200,34200,34200,34200,34700,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35100,35900,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,36100,37300,37300,37300,37300,37300,37300,37300,37300,37300,37300,37300,38900,38900,39500,39500,39500,39600,39600,39700,39700,39700,39700,39700,39700,39900,39900,39900,44500,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,45800,46500,46900,46900,46900,46900,46900,46900,46900,46900,48000,48000,48000,50400,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51500,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,51600,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,4
26200,26200,26200,26200,26200,26200,26200,26200,26200,26200,27000,30900,31600,31600,31600,32600,32600,35200,35200,35200,35200,35200,36700,36700,36700,36700,36700,37100,37400,37400,37400,38500,38500,38500,38500,38500,39400,39400,39400,41300,41300,41300,41300,41300,41300,41300,41300,41300,42100,42100,42100,43600,43600,43600,44000,44000,44000,44000,44000,44000,44000,44000,44000,44200,44200,44200,44200,44200,44200,44200,44200,44200,45600,45600,45600,45600,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,48500,48500,48500,48500,48500,48500,48500,48500,48500,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,48900,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,5
24900,24900,25400,25400,26300,26300,26300,28000,31900,31900,31900,31900,31900,31900,31900,32000,32000,32000,32000,32000,32900,32900,32900,32900,33100,34300,34300,34300,34300,34300,35700,36400,36700,37200,37200,37200,37200,37200,37200,37200,37200,38700,38700,38700,38700,41200,41200,41600,41600,41600,41600,41600,41600,41600,41600,42700,42700,42700,42700,42700,42700,42700,42700,44100,44100,44100,44100,44100,44100,45900,45900,45900,45900,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,47200,48600,48600,48600,48600,48600,48600,48600,48600,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50300,50800,50800,50800,50800,50800,50800,50800,51700,51700,51700,51700,51700,52500,52500,52500,52500,52600,52600,52600,52600,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,53800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,6
20500,22500,24800,24800,24800,28400,28400,28400,28400,31400,31400,31400,31400,31400,31400,31400,31600,35500,36200,36200,36200,36300,36300,36300,36300,36300,36300,36300,36300,36900,38800,38800,39300,40000,40900,40900,40900,40900,40900,41800,43100,43100,43100,43100,43100,43300,43300,43300,43300,43300,43300,43500,43500,43500,43500,43500,43500,43500,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44100,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45100,45200,45200,45500,45500,45700,45700,45700,45700,45700,45700,45800,45800,45800,45800,45800,45800,45800,45800,45800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47800,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,48800,48800,48800,48800,48800,48800,48800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,7
23700,23700,23700,23700,23700,26400,29200,31400,31400,31400,31400,31400,31400,31400,31400,32500,32500,32500,32500,32500,32500,32500,35200,35200,35200,35200,35200,35200,35200,35200,35200,35500,35500,35500,35500,35500,35500,35500,35500,35500,35500,35500,35500,35700,35700,35700,35700,35700,35700,35700,37700,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38100,38300,38300,38300,38300,38300,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39800,39800,40500,40500,40500,40500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,8
27000,27000,27000,28000,30200,30200,30200,30200,30200,30200,30600,30600,30600,30600,30600,30600,30600,30600,30600,30600,30600,30600,30600,30600,30600,31300,31300,31400,32100,32100,32100,32100,32100,32100,32100,32100,32100,32600,32600,32600,34600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35600,35800,35800,35800,35800,35800,35800,35800,35800,36400,36400,36400,36400,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39200,39300,39300,39300,39300,39300,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41200,41600,41600,41600,41600,41600,41600,41600,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,43900,43900,43900,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,9
21900,21900,26700,26700,26700,26700,29800,29800,31600,31600,31600,31600,31600,34200,34200,34200,34200,34200,34700,34700,34700,37300,37300,37300,37300,38700,38700,38700,38700,38700,38700,39200,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39300,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,40000,40300,40300,40300,40300,40300,40300,40300,40300,40300,41600,41600,41600,41600,41600,41600,41600,42600,42600,42600,44100,44100,44100,44100,44400,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44500,44700,44700,44700,44700,44700,44700,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,10
30100,30100,30100,30800,30800,31000,32400,32400,33200,33200,33200,33200,33600,33600,33600,33600,33600,33600,33600,33600,33800,33800,33800,33800,34100,34100,34100,35400,35400,35400,35400,35400,35400,35400,35400,35400,35500,35500,35500,35500,35500,35500,35500,35500,35500,36800,36800,36800,36800,36800,37100,38100,38100,38100,38100,38100,38100,38100,38100,38100,39600,39600,39600,39600,39600,39600,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,40300,42700,42700,42700,42700,42700,42700,42700,42800,42800,42800,42800,42800,42800,42900,42900,42900,43100,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,11
23600,23600,24700,26800,26800,28900,30600,30600,30600,30600,30600,30600,30600,30600,30600,30700,30700,30700,33300,33300,33300,34800,34800,35300,35300,37900,37900,37900,37900,37900,38900,38900,38900,39400,40800,40800,40800,40800,40800,40800,40800,40800,41200,41200,41200,41200,41200,41200,41200,41200,41400,41400,41400,41400,41400,41400,41400,41400,41400,41400,41400,41400,41400,41400,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42300,42800,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,44600,44600,44600,44600,44600,44600,44600,44600,44600,44600,44600,44600,44600,44600,45500,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,12
25000,27900,27900,27900,27900,28700,28700,28700,28700,28700,28700,28700,28700,28700,28700,29800,29800,32200,32200,32800,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34200,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,35900,35900,35900,35900,35900,35900,36400,36400,36400,38100,38100,38100,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39000,39100,39100,39100,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42500,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,13
24200,24200,25100,25200,25500,25500,25500,28400,28400,28400,28400,28400,31300,32400,32400,32400,32400,32400,33100,35100,35100,35100,35100,35100,35400,35400,36300,36300,36300,37700,37700,37700,37700,37700,37800,37800,37800,37800,37800,37800,37800,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,44100,44100,44100,44100,44100,44100,44100,44100,45100,45100,45100,45100,45100,45100,45100,46200,46200,46200,46200,46200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,48600,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,14
22400,25000,25000,25000,25400,26300,28000,32100,32100,32100,32100,32100,32100,32100,32100,32100,32100,32100,32200,35900,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,37100,38700,38700,38700,38700,38700,38700,38700,38900,38900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,40200,40200,40200,40900,40900,40900,41500,41500,41500,41500,41500,41500,41500,41500,41500,41700,41700,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43600,43600,43600,43600,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,15
21600,23700,24000,24000,24100,24100,26200,26200,26200,26200,27400,28700,28700,28700,28700,28700,28700,30700,30700,30700,30700,30700,30700,30700,33100,33100,33100,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,33600,34700,34800,34800,36500,36500,36500,36500,38900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,40700,41300,41300,41300,41300,41300,41300,41300,41300,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42200,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,42400,43200,43200,43200,43200,43200,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,43800,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,16
23300,23400,24600,24600,26700,26700,26700,28900,29900,32600,32600,33500,33500,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,34800,35200,35200,35200,35500,35500,35500,35700,35700,35700,35700,37300,37300,37300,37300,37300,37600,37600,37600,37600,39900,39900,39900,39900,39900,39900,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,40600,41300,41300,41300,41300,41300,41300,41300,41300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,44700,45000,45000,45000,46500,47200,47200,47200,47200,47200,47200,47200,47200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48200,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,49000,49000,49000,49000,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,17
23800,24200,24600,26000,26000,27400,27400,29400,29400,29400,29600,29600,30500,32600,32600,32600,32600,32600,32700,32700,32700,32700,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,33800,34100,34100,34100,34100,34100,34100,34100,35200,36200,36200,36200,36200,36200,36200,36200,36200,36200,37900,37900,37900,37900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,39900,41300,41300,41300,41400,41400,41400,41400,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43400,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,43500,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,44300,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,18
21100,21100,22600,23500,23500,23500,28900,28900,28900,28900,28900,28900,28900,28900,31300,32200,32200,33400,33400,33400,33400,34200,35800,35800,38900,38900,41100,41100,41100,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41500,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,41900,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,42700,43600,43600,43600,43600,43600,43600,43600,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,44300,44300,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,44800,46000,46000,46000,46000,46000,46000,46100,46100,46100,46500,46500,46500,46500,46500,46500,46500,46500,46600,46600,46600,46600,46600,46600,46600,46600,46600,46600,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,19
21000,21200,23700,31500,31500,33200,33200,33200,33200,33200,33200,35300,37900,37900,38200,38200,38200,38200,38200,38200,38200,38200,38300,40100,40100,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42600,42900,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,46300,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47100,47400,47400,47400,47400,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,48500,49200,49200,49200,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,50500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,20
22500,25400,25400,25600,31200,31200,31200,31200,31200,31200,31200,31200,31200,31200,31200,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31300,31500,31500,31500,31500,31500,31500,31500,31500,33400,33400,33400,33400,35800,35800,35800,35800,37000,37000,37000,37000,37000,37000,37000,37000,37500,37500,37700,39800,39800,39800,39800,39800,39800,39800,39800,41300,41300,41300,41300,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,41600,42100,42100,42100,42100,42100,42100,42100,42100,42200,42200,42200,42200,42400,42400,42400,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,21
21500,22100,22400,22400,24600,26000,26000,26000,27400,27400,27400,27400,27400,27400,27400,28100,28100,28100,28100,28100,31700,31700,31700,31700,31700,31700,31700,31700,31700,33700,33700,33700,34300,34500,34500,34500,34500,34500,34500,34800,34800,35300,35300,35300,35300,36900,36900,36900,36900,36900,36900,36900,37400,37400,37400,37400,37400,37400,37400,37400,37400,37800,37800,37800,37800,37800,39800,41600,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42800,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,42900,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,43300,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,22
23000,23100,23300,23300,23300,27300,27300,27300,30100,30100,30100,30100,30100,30100,34600,34600,35400,36600,36600,36600,36600,38800,38800,38800,38800,38800,38800,38800,38800,38800,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,41600,41600,41600,41600,41700,41700,41900,41900,41900,41900,41900,41900,42000,42000,42000,42000,42000,42000,42000,42000,42000,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,43100,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45700,45900,45900,45900,45900,45900,45900,45900,45900,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,46400,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,23
24000,24000,24200,29800,30500,30500,31100,31100,33700,33700,33700,33700,33700,33700,36000,36000,36000,36000,36000,36000,36000,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36400,36700,36700,36700,36700,37500,37500,37500,37500,37500,38300,38300,38300,38300,39400,39400,39400,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,41300,42000,42000,42000,42000,43600,43600,43600,43600,43600,43600,44400,44400,44400,44600,44600,44600,44700,46900,46900,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,47500,48000,48000,48000,48000,48000,48000,48000,48000,48000,48000,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,48400,49000,49000,49000,49000,49000,49000,49000,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49100,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,standard_crossover_xo0.9_adaptive_mutation_mut0.2_elitism=True,24
